+------+-------------+--------------+-------------+-------------+
| Rank |  Drug Name  | Target Name  | Interaction | Probability |
| 3713 |   444020.0  | Protein 2300 |      NO     |     0.00    |
| 3714 |   71386.0   | Protein 2480 |      NO     |     0.00    |
| 3715 |    2812.0   | Protein 3421 |      NO     |     0.00    |
| 3716 |  10347428.0 | Protein 2339 |      NO     |     0.00    |
| 3717 |   60750.0   | Protein 787  |      NO     |     0.00    |
| 3718 |  5040063.0  | Protein 5105 |      NO     |     0.00    |
| 3719 |   476861.0  | Protein 2636 |      NO     |     0.00    |
| 3720 |   168868.0  | Protein 3682 |      NO     |     0.00    |
| 3721 |  9549305.0  | Protein 2428 |      NO     |     0.00    |
| 3722 |   25249.0   | Protein 4901 |      NO     |     0.00    |
| 3723 |   657378.0  | Protein 1730 |      NO     |     0.00    |
| 3724 |  11973736.0 | Protein 2838 |      NO     |     0.00    |
| 3725 |  16135625.0 | Protein 2990 |      NO     |     0.00    |
| 3726 |    8739.0   | Protein 5925 |      NO     |     0.00    |
| 3727 |   291461.0  | Protein 1084 |      NO     |     0.00    |
| 3728 |   781301.0  | Protein 4600 |      NO     |     0.00    |
| 3729 |    4748.0   | Protein 2200 |      NO     |     0.00    |
| 3730 |  11530459.0 | Protein 145  |      NO     |     0.00    |
| 3731 |  3571576.0  | Protein 900  |      NO     |     0.00    |
| 3732 |  5388993.0  | Protein 3195 |      NO     |     0.00    |
| 3733 |    6050.0   | Protein 5384 |      NO     |     0.00    |
| 3734 |    8421.0   | Protein 3261 |      NO     |     0.00    |
| 3735 |  25198728.0 | Protein 2784 |      NO     |     0.00    |
| 3736 |  5319879.0  | Protein 3694 |      NO     |     0.00    |
| 3737 |   672296.0  | Protein 1469 |      NO     |     0.00    |
| 3738 |  4534086.0  | Protein 2427 |      NO     |     0.00    |
| 3739 |  11292933.0 | Protein 730  |      NO     |     0.00    |
| 3740 |    6869.0   | Protein 2094 |      NO     |     0.00    |
| 3741 |  2775510.0  | Protein 2601 |      NO     |     0.00    |
| 3742 |  5311032.0  | Protein 1584 |      NO     |     0.00    |
| 3743 |    5195.0   | Protein 5911 |      NO     |     0.00    |
| 3744 |    2351.0   | Protein 5271 |      NO     |     0.00    |
| 3745 |  24721685.0 | Protein 2196 |      NO     |     0.00    |
| 3746 |   68704.0   | Protein 4648 |      NO     |     0.00    |
| 3747 |  6077765.0  | Protein 1315 |      NO     |     0.00    |
| 3748 |  73416848.0 | Protein 2846 |      NO     |     0.00    |
| 3749 |  9915743.0  | Protein 1273 |      NO     |     0.00    |
| 3750 | 135413518.0 | Protein 1168 |      NO     |     0.00    |
| 3751 |  9675990.0  | Protein 1783 |      NO     |     0.00    |
| 3752 |  10231331.0 | Protein 1304 |      NO     |     0.00    |
| 3753 |  24831714.0 | Protein 2081 |      NO     |     0.00    |
| 3754 |  11250647.0 | Protein 582  |      NO     |     0.00    |
| 3755 |   21138.0   | Protein 4695 |      NO     |     0.00    |
| 3756 |  5281004.0  | Protein 4394 |      NO     |     0.00    |
| 3757 |   62865.0   | Protein 5081 |      NO     |     0.00    |
| 3758 |   26133.0   | Protein 4545 |      NO     |     0.00    |
| 3759 |  16725726.0 | Protein 817  |      NO     |     0.00    |
| 3760 |  4519822.0  | Protein 2941 |      NO     |     0.00    |
| 3761 |   979718.0  | Protein 2625 |      NO     |     0.00    |
| 3762 |  3008319.0  | Protein 1753 |      NO     |     0.00    |
| 3763 |  2250975.0  | Protein 1325 |      NO     |     0.00    |
| 3764 |   16846.0   | Protein 5667 |      NO     |     0.00    |
| 3765 |  9831415.0  | Protein 5603 |      NO     |     0.00    |
| 3766 |  68165256.0 | Protein 928  |      NO     |     0.00    |
| 3767 |    3059.0   | Protein 1151 |      NO     |     0.00    |
| 3768 |  9931954.0  | Protein 2448 |      NO     |     0.00    |
| 3769 |   10044.0   | Protein 3955 |      NO     |     0.00    |
| 3770 |  11282283.0 | Protein 1711 |      NO     |     0.00    |
| 3771 |    4474.0   | Protein 2052 |      NO     |     0.00    |
| 3772 |  5311221.0  | Protein 4298 |      NO     |     0.00    |
| 3773 |  5322399.0  | Protein 3423 |      NO     |     0.00    |
| 3774 |    1088.0   | Protein 4388 |      NO     |     0.00    |
| 3775 |  10026128.0 | Protein 1745 |      NO     |     0.00    |
| 3776 |   656641.0  | Protein 448  |      NO     |     0.00    |
| 3777 |    4139.0   | Protein 2736 |      NO     |     0.00    |
| 3778 |  3033538.0  | Protein 1651 |      NO     |     0.00    |
| 3779 |   68873.0   | Protein 5683 |      NO     |     0.00    |
| 3780 |  53342705.0 | Protein 4556 |      NO     |     0.00    |
| 3781 | 135413506.0 | Protein 219  |      NO     |     0.00    |
| 3782 |   145692.0  | Protein 5231 |      NO     |     0.00    |
| 3783 |    5456.0   | Protein 272  |      NO     |     0.00    |
| 3784 |   31703.0   | Protein 876  |      NO     |     0.00    |
| 3785 |   29112.0   | Protein 610  |      NO     |     0.00    |
| 3786 |  46209401.0 | Protein 1380 |      NO     |     0.00    |
| 3787 |  16720766.0 | Protein 957  |      NO     |     0.00    |
| 3788 |  11978813.0 | Protein 2297 |      NO     |     0.00    |
| 3789 |  3519541.0  | Protein 2967 |      NO     |     0.00    |
| 3790 |    6256.0   | Protein 1515 |      NO     |     0.00    |
| 3791 |  44250034.0 | Protein 3559 |      NO     |     0.00    |
| 3792 |  15984937.0 | Protein 1782 |      NO     |     0.00    |
| 3793 |   36462.0   | Protein 2210 |      NO     |     0.00    |
| 3794 |  24785538.0 | Protein 783  |      NO     |     0.00    |
| 3795 |  6918248.0  | Protein 3349 |      NO     |     0.00    |
| 3796 |  2836187.0  | Protein 3939 |      NO     |     0.00    |
| 3797 |    4099.0   | Protein 2755 |      NO     |     0.00    |
| 3798 |  4581100.0  | Protein 1004 |      NO     |     0.00    |
| 3799 |  6604789.0  | Protein 1847 |      NO     |     0.00    |
| 3800 |    5634.0   | Protein 5849 |      NO     |     0.00    |
| 3801 |  56973724.0 | Protein 2447 |      NO     |     0.00    |
| 3802 |    1046.0   | Protein 2603 |      NO     |     0.00    |
| 3803 |   122334.0  | Protein 3641 |      NO     |     0.00    |
| 3804 |    2993.0   | Protein 599  |      NO     |     0.00    |
| 3805 |   588963.0  | Protein 4986 |      NO     |     0.00    |
| 3806 |  9571107.0  |  Protein 22  |      NO     |     0.00    |
| 3807 |   667639.0  | Protein 5879 |      NO     |     0.00    |
| 3808 |  73440795.0 | Protein 3772 |      NO     |     0.00    |
| 3809 |  11699447.0 | Protein 478  |      NO     |     0.00    |
| 3810 |  44191096.0 | Protein 1691 |      NO     |     0.00    |
| 3811 |  9958279.0  | Protein 3136 |      NO     |     0.00    |
| 3812 |    4914.0   | Protein 5044 |      NO     |     0.00    |
| 3813 |   121891.0  | Protein 5420 |      NO     |     0.00    |
| 3814 |  9804992.0  | Protein 4262 |      NO     |     0.00    |
| 3815 |   71113.0   | Protein 4831 |      NO     |     0.00    |
| 3816 |   72258.0   | Protein 2739 |      NO     |     0.00    |
| 3817 |  10111831.0 | Protein 3189 |      NO     |     0.00    |
| 3818 |    3280.0   | Protein 1242 |      NO     |     0.00    |
| 3819 |    7456.0   | Protein 5787 |      NO     |     0.00    |
| 3820 |    9294.0   | Protein 1626 |      NO     |     0.00    |
| 3821 |   82320.0   | Protein 5261 |      NO     |     0.00    |
| 3822 |   36273.0   | Protein 2655 |      NO     |     0.00    |
| 3823 |  16046248.0 | Protein 6075 |      NO     |     0.00    |
| 3824 |  4210951.0  | Protein 421  |      NO     |     0.00    |
| 3825 |   50222.0   | Protein 3512 |      NO     |     0.00    |
| 3826 |  44483253.0 | Protein 2713 |      NO     |     0.00    |
| 3827 |  44516953.0 | Protein 3359 |      NO     |     0.00    |
| 3828 |   203911.0  | Protein 3440 |      NO     |     0.00    |
| 3829 |    5352.0   | Protein 4102 |      NO     |     0.00    |
| 3830 |    4235.0   | Protein 5017 |      NO     |     0.00    |
| 3831 |  20916937.0 | Protein 2550 |      NO     |     0.00    |
| 3832 |  11581936.0 | Protein 3795 |      NO     |     0.00    |
| 3833 | 135564632.0 | Protein 2558 |      NO     |     0.00    |
| 3834 |    1220.0   | Protein 3940 |      NO     |     0.00    |
| 3835 |  25151352.0 | Protein 1053 |      NO     |     0.00    |
| 3836 |  2746822.0  | Protein 1077 |      NO     |     0.00    |
| 3837 |  57184418.0 | Protein 3504 |      NO     |     0.00    |
| 3838 |  6436135.0  | Protein 2286 |      NO     |     0.00    |
| 3839 |  51537051.0 | Protein 482  |      NO     |     0.00    |
| 3840 |  5311432.0  | Protein 3755 |      NO     |     0.00    |
| 3841 |  1536915.0  | Protein 2307 |      NO     |     0.00    |
| 3842 | 135403648.0 | Protein 1904 |      NO     |     0.00    |
| 3843 | 135398737.0 | Protein 5410 |      NO     |     0.00    |
| 3844 |   126280.0  | Protein 1590 |      NO     |     0.00    |
| 3845 |  11167112.0 | Protein 1622 |      NO     |     0.00    |
| 3846 |   56051.0   | Protein 4572 |      NO     |     0.00    |
| 3847 |  9952709.0  | Protein 4683 |      NO     |     0.00    |
| 3848 |  10224714.0 | Protein 1536 |      NO     |     0.00    |
| 3849 |    4578.0   | Protein 3097 |      NO     |     0.00    |
| 3850 |   107810.0  | Protein 1156 |      NO     |     0.00    |
| 3851 |  5281884.0  | Protein 196  |      NO     |     0.00    |
| 3852 |   107715.0  | Protein 930  |      NO     |     0.00    |
| 3853 |    5517.0   |  Protein 33  |      NO     |     0.00    |
| 3854 |    6662.0   | Protein 4571 |      NO     |     0.00    |
| 3855 |    5401.0   | Protein 590  |      NO     |     0.00    |
| 3856 |  2800647.0  | Protein 1740 |      NO     |     0.00    |
| 3857 |  16123056.0 | Protein 749  |      NO     |     0.00    |
| 3858 |    3885.0   | Protein 2788 |      NO     |     0.00    |
| 3859 |  49841251.0 | Protein 4813 |      NO     |     0.00    |
| 3860 |   122077.0  | Protein 2177 |      NO     |     0.00    |
| 3861 |  73707512.0 | Protein 5423 |      NO     |     0.00    |
| 3862 |   65015.0   | Protein 1078 |      NO     |     0.00    |
| 3863 |   115368.0  | Protein 345  |      NO     |     0.00    |
| 3864 |   63019.0   | Protein 4151 |      NO     |     0.00    |
| 3865 |    8197.0   | Protein 2178 |      NO     |     0.00    |
| 3866 |  57381882.0 | Protein 1981 |      NO     |     0.00    |
| 3867 |    5391.0   | Protein 4146 |      NO     |     0.00    |
| 3868 |    2730.0   | Protein 740  |      NO     |     0.00    |
| 3869 |    4045.0   | Protein 5164 |      NO     |     0.00    |
| 3870 |    4641.0   | Protein 5594 |      NO     |     0.00    |
| 3871 |    4831.0   |  Protein 50  |      NO     |     0.00    |
| 3872 |    2244.0   | Protein 4562 |      NO     |     0.00    |
| 3873 |    2784.0   | Protein 3356 |      NO     |     0.00    |
| 3874 |  25023738.0 | Protein 262  |      NO     |     0.00    |
| 3875 |  3038525.0  | Protein 368  |      NO     |     0.00    |
| 3876 |  11719003.0 | Protein 1987 |      NO     |     0.00    |
| 3877 |   40634.0   | Protein 5554 |      NO     |     0.00    |
| 3878 |    3590.0   | Protein 3441 |      NO     |     0.00    |
| 3879 |    8982.0   | Protein 684  |      NO     |     0.00    |
| 3880 |   182593.0  | Protein 2126 |      NO     |     0.00    |
| 3881 |  90209976.0 | Protein 4720 |      NO     |     0.00    |
| 3882 |     UNK     | Protein 4024 |      NO     |     0.00    |
| 3883 |  5282379.0  | Protein 5666 |      NO     |     0.00    |
| 3884 |    3019.0   | Protein 6090 |      NO     |     0.00    |
| 3885 |  10138980.0 | Protein 1338 |      NO     |     0.00    |
| 3886 |   150311.0  | Protein 1445 |      NO     |     0.00    |
| 3887 |  5950212.0  | Protein 5590 |      NO     |     0.00    |
| 3888 |  91826088.0 | Protein 1452 |      NO     |     0.00    |
| 3889 |    2372.0   | Protein 4206 |      NO     |     0.00    |
| 3890 | 135497803.0 | Protein 3142 |      NO     |     0.00    |
| 3891 |  72370618.0 | Protein 2311 |      NO     |     0.00    |
| 3892 |   449459.0  | Protein 5395 |      NO     |     0.00    |
| 3893 |  13994399.0 | Protein 5327 |      NO     |     0.00    |
| 3894 |  9936746.0  | Protein 2710 |      NO     |     0.00    |
| 3895 |    4877.0   | Protein 1131 |      NO     |     0.00    |
| 3896 |   187079.0  | Protein 982  |      NO     |     0.00    |
| 3897 |    4436.0   | Protein 6069 |      NO     |     0.00    |
| 3898 |  91827373.0 | Protein 4909 |      NO     |     0.00    |
| 3899 |  54708532.0 | Protein 5497 |      NO     |     0.00    |
| 3900 |    2950.0   | Protein 3617 |      NO     |     0.00    |
| 3901 |   81409.0   | Protein 2032 |      NO     |     0.00    |
| 3902 |   393595.0  | Protein 2291 |      NO     |     0.00    |
| 3903 | 135413511.0 | Protein 381  |      NO     |     0.00    |
| 3904 |  68414868.0 | Protein 3263 |      NO     |     0.00    |
| 3905 |    3973.0   | Protein 5570 |      NO     |     0.00    |
| 3906 |   51634.0   | Protein 5091 |      NO     |     0.00    |
| 3907 |    2202.0   | Protein 4090 |      NO     |     0.00    |
| 3908 |   159326.0  | Protein 4385 |      NO     |     0.00    |
| 3909 |   492405.0  | Protein 398  |      NO     |     0.00    |
| 3910 |  5311304.0  | Protein 3896 |      NO     |     0.00    |
| 3911 |  2848722.0  | Protein 2510 |      NO     |     0.00    |
| 3912 |    4788.0   | Protein 5453 |      NO     |     0.00    |
| 3913 |   253602.0  | Protein 5074 |      NO     |     0.00    |
| 3914 |  73058507.0 | Protein 754  |      NO     |     0.00    |
| 3915 |   10982.0   | Protein 2419 |      NO     |     0.00    |
| 3916 |   29243.0   | Protein 712  |      NO     |     0.00    |
| 3917 |  25129523.0 | Protein 961  |      NO     |     0.00    |
| 3918 |  9797568.0  | Protein 3258 |      NO     |     0.00    |
| 3919 |  2736690.0  | Protein 2821 |      NO     |     0.00    |
| 3920 |  6421522.0  | Protein 5773 |      NO     |     0.00    |
| 3921 |   310557.0  | Protein 3978 |      NO     |     0.00    |
| 3922 | 135511704.0 | Protein 4829 |      NO     |     0.00    |
| 3923 |  16078986.0 | Protein 5218 |      NO     |     0.00    |
| 3924 |  9956222.0  | Protein 2338 |      NO     |     0.00    |
| 3925 |   154234.0  | Protein 3669 |      NO     |     0.00    |
| 3926 |  5702041.0  | Protein 4157 |      NO     |     0.00    |
| 3927 |   38409.0   | Protein 1787 |      NO     |     0.00    |
| 3928 |    2941.0   | Protein 6003 |      NO     |     0.00    |
| 3929 |  5284373.0  | Protein 253  |      NO     |     0.00    |
| 3930 |  11245456.0 | Protein 5615 |      NO     |     0.00    |
| 3931 |    8778.0   | Protein 2670 |      NO     |     0.00    |
| 3932 |    2366.0   | Protein 1055 |      NO     |     0.00    |
| 3933 |  6713924.0  | Protein 156  |      NO     |     0.00    |
| 3934 |   41109.0   | Protein 1392 |      NO     |     0.00    |
| 3935 |  5283734.0  | Protein 4243 |      NO     |     0.00    |
| 3936 |  5284513.0  | Protein 5712 |      NO     |     0.00    |
| 3937 |  91691128.0 | Protein 2284 |      NO     |     0.00    |
| 3938 |    3121.0   | Protein 5811 |      NO     |     0.00    |
| 3939 |   164009.0  | Protein 3951 |      NO     |     0.00    |
| 3940 |  71295845.0 | Protein 449  |      NO     |     0.00    |
| 3941 |  5282800.0  | Protein 5556 |      NO     |     0.00    |
| 3942 |  1893668.0  | Protein 3695 |      NO     |     0.00    |
| 3943 |   99479.0   | Protein 4599 |      NO     |     0.00    |
| 3944 |  9864378.0  | Protein 5724 |      NO     |     0.00    |
| 3945 |   459963.0  | Protein 5727 |      NO     |     0.00    |
| 3946 |  1549098.0  | Protein 4961 |      NO     |     0.00    |
| 3947 |   638793.0  | Protein 1821 |      NO     |     0.00    |
| 3948 |  5282375.0  | Protein 4855 |      NO     |     0.00    |
| 3949 |  24808138.0 | Protein 526  |      NO     |     0.00    |
| 3950 |   71234.0   | Protein 2867 |      NO     |     0.00    |
| 3951 |  45006166.0 | Protein 4987 |      NO     |     0.00    |
| 3952 |   447715.0  | Protein 5048 |      NO     |     0.00    |
| 3953 |  46700756.0 | Protein 5072 |      NO     |     0.00    |
| 3954 |  73010930.0 | Protein 2647 |      NO     |     0.00    |
| 3955 |    2275.0   | Protein 3973 |      NO     |     0.00    |
| 3956 |  10077147.0 | Protein 1989 |      NO     |     0.00    |
| 3957 |  11844916.0 | Protein 1638 |      NO     |     0.00    |
| 3958 |    4543.0   | Protein 1258 |      NO     |     0.00    |
| 3959 |    1732.0   | Protein 4015 |      NO     |     0.00    |
| 3960 |   89594.0   | Protein 3603 |      NO     |     0.00    |
| 3961 |     UNK     | Protein 436  |      NO     |     0.00    |
| 3962 |  11507802.0 | Protein 1794 |      NO     |     0.00    |
| 3963 |    5335.0   | Protein 5680 |      NO     |     0.00    |
| 3964 |  5311200.0  | Protein 2018 |      NO     |     0.00    |
| 3965 |  9927531.0  | Protein 5337 |      NO     |     0.00    |
| 3966 |  5282136.0  | Protein 2731 |      NO     |     0.00    |
| 3967 |    3899.0   | Protein 2321 |      NO     |     0.00    |
| 3968 | 117853645.0 | Protein 120  |      NO     |     0.00    |
| 3969 |  16760136.0 | Protein 4020 |      NO     |     0.00    |
| 3970 |    3360.0   | Protein 1404 |      NO     |     0.00    |
| 3971 |   57363.0   | Protein 4278 |      NO     |     0.00    |
| 3972 |  9875401.0  | Protein 2303 |      NO     |     0.00    |
| 3973 |  6604763.0  | Protein 4770 |      NO     |     0.00    |
| 3974 |   188803.0  | Protein 5180 |      NO     |     0.00    |
| 3975 |    4497.0   | Protein 2283 |      NO     |     0.00    |
